Hours_Studied,Attendance,Parental_Involvement,Access_to_Resources,Extracurricular_Activities,Sleep_Hours,Previous_Scores,Motivation_Level,Internet_Access,Tutoring_Sessions,Family_Income,Teacher_Quality,School_Type,Peer_Influence,Physical_Activity,Learning_Disabilities,Parental_Education_Level,Distance_from_Home,Gender,Exam_Score,Categoria_Desempenho,Faixa_Frequencia,Horas_Estudadas_Normalizado
16,68,Médio,Alto,Não,7,83,Alto,Sim,2,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,65,Baixo,Média,-0.6636453495797573
19,99,Baixo,Baixo,Não,6,100,Médio,Sim,0,Alto,Baixo,Privado,Negativo,3,Não,Pós-Graduação,Perto,Masculino,69,Médio,Alta,-0.16282241129609587
17,87,Médio,Alto,Sim,6,74,Baixo,Sim,1,Baixo,Alto,Privado,Neutro,3,Não,Faculdade,Moderado,Feminino,68,Médio,Alta,-0.49670437015187013
15,91,Médio,Médio,Não,6,61,Médio,Não,1,Médio,Alto,Público,Positivo,2,Não,Ensino Médio,Moderado,Masculino,66,Médio,Alta,-0.8305863290076444
20,91,Alto,Alto,Sim,5,61,Baixo,Sim,4,Baixo,Médio,Público,Positivo,2,Não,Pós-Graduação,Perto,Masculino,72,Médio,Alta,0.0041185681317912485
19,81,Médio,Alto,Sim,9,53,Médio,Sim,2,Alto,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.16282241129609587
18,92,Médio,Médio,Não,4,88,Médio,Sim,3,Alto,Médio,Público,Neutro,2,Não,Ensino Médio,Moderado,Masculino,69,Médio,Alta,-0.329763390723983
16,84,Médio,Médio,Não,7,65,Baixo,Sim,1,Alto,Alto,Público,Negativo,3,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Alta,-0.6636453495797573
22,73,Alto,Médio,Sim,6,59,Baixo,Sim,0,Baixo,Médio,Público,Positivo,1,Não,Ensino Médio,Perto,Masculino,65,Baixo,Média,0.3380005269875655
30,82,Baixo,Médio,Sim,10,86,Baixo,Sim,2,Baixo,Alto,Público,Neutro,4,Não,Ensino Médio,Perto,Feminino,70,Médio,Alta,1.6735283624106625
21,81,Médio,Baixo,Sim,7,65,Alto,Sim,1,Médio,Médio,Público,Positivo,2,Não,Faculdade,Moderado,Masculino,67,Médio,Alta,0.17105954755967837
26,93,Alto,Médio,Não,4,80,Médio,Sim,4,Baixo,Médio,Privado,Positivo,3,Sim,Faculdade,Perto,Masculino,73,Médio,Alta,1.005764444699114
12,99,Alto,Alto,Não,8,71,Médio,Sim,2,Médio,Baixo,Público,Neutro,2,Não,Faculdade,Perto,Feminino,70,Médio,Alta,-1.3314092672913058
21,76,Médio,Médio,Sim,5,67,Médio,Sim,1,Alto,Baixo,Privado,Positivo,3,Não,Ensino Médio,Moderado,Masculino,66,Médio,Média,0.17105954755967837
13,91,Médio,Médio,Sim,8,74,Médio,Sim,1,Baixo,Médio,Privado,Positivo,1,Não,Pós-Graduação,Perto,Masculino,68,Médio,Alta,-1.1644682878634187
11,64,Médio,Médio,Sim,8,66,Médio,Sim,2,Baixo,Médio,Público,Positivo,2,Não,Faculdade,Moderado,Masculino,61,Baixo,Média,-1.498350246719193
16,91,Médio,Alto,Não,9,94,Baixo,Sim,0,Alto,Médio,Público,Positivo,3,Não,Pós-Graduação,Perto,Masculino,70,Médio,Alta,-0.6636453495797573
27,75,Médio,Baixo,Sim,7,54,Baixo,Sim,2,Médio,Médio,Público,Negativo,3,Não,Pós-Graduação,Perto,Feminino,66,Médio,Média,1.1727054241270012
26,62,Alto,Médio,Sim,8,52,Médio,Sim,4,Baixo,Médio,Público,Neutro,5,Não,Faculdade,Perto,Masculino,67,Médio,Média,1.005764444699114
21,75,Alto,Alto,Não,7,70,Alto,Sim,1,Médio,Alto,Privado,Neutro,3,Não,Pós-Graduação,Perto,Feminino,69,Médio,Média,0.17105954755967837
11,84,Médio,Baixo,Sim,6,59,Baixo,Sim,2,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,64,Baixo,Alta,-1.498350246719193
19,65,Alto,Médio,Sim,9,87,Baixo,Sim,0,Alto,Alto,Público,Positivo,2,Não,Faculdade,Moderado,Masculino,65,Baixo,Média,-0.16282241129609587
22,97,Alto,Médio,Sim,5,68,Baixo,Sim,7,Médio,Alto,Privado,Negativo,5,Não,Faculdade,Perto,Feminino,75,Médio,Alta,0.3380005269875655
21,63,Alto,Médio,Não,7,63,Médio,Sim,2,Médio,Médio,Público,Neutro,2,Não,Ensino Médio,Longe,Masculino,63,Baixo,Média,0.17105954755967837
9,97,Alto,Médio,Não,6,68,Baixo,Sim,5,Médio,Médio,Privado,Neutro,3,Não,Faculdade,Perto,Masculino,69,Médio,Alta,-1.8322322055749671
15,88,Médio,Alto,Sim,8,61,Baixo,Sim,2,Médio,Alto,Público,Positivo,4,Sim,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.8305863290076444
20,73,Médio,Baixo,Sim,6,65,Médio,Sim,2,Alto,Alto,Privado,Positivo,2,Não,Faculdade,Perto,Masculino,66,Médio,Média,0.0041185681317912485
23,76,Baixo,Médio,Sim,6,78,Baixo,Sim,2,Alto,Médio,Público,Positivo,2,Não,Ensino Médio,Moderado,Feminino,66,Médio,Média,0.5049415064154527
7,90,Baixo,Médio,Sim,7,93,Baixo,Sim,4,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,66,Médio,Alta,-2.1661141644307413
19,84,Médio,Médio,Sim,9,69,Médio,Sim,2,Médio,Baixo,Público,Neutro,4,Não,Faculdade,Perto,Feminino,68,Médio,Alta,-0.16282241129609587
21,87,Baixo,Médio,Sim,6,66,Médio,Sim,1,Baixo,Baixo,Público,Negativo,2,Não,Ensino Médio,Moderado,Feminino,65,Baixo,Alta,0.17105954755967837
25,76,Médio,Alto,Não,6,89,Alto,Sim,3,Baixo,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,70,Médio,Média,0.8388234652712269
24,80,Médio,Alto,Não,5,51,Médio,Sim,3,Alto,Baixo,Público,Positivo,2,Não,Ensino Médio,Perto,Feminino,68,Médio,Média,0.6718824858433398
23,100,Médio,Médio,Não,6,65,Baixo,Sim,1,Médio,Alto,Público,Neutro,2,Sim,Ensino Médio,Perto,Feminino,70,Médio,Alta,0.5049415064154527
15,69,Baixo,Médio,Não,8,73,Médio,Sim,2,Médio,Médio,Público,Neutro,2,Não,Ensino Médio,Moderado,Masculino,61,Baixo,Média,-0.8305863290076444
9,77,Baixo,Baixo,Não,7,80,Médio,Sim,3,Médio,Médio,Público,Positivo,3,Sim,Ensino Médio,Perto,Masculino,61,Baixo,Média,-1.8322322055749671
18,72,Baixo,Alto,Não,7,58,Baixo,Sim,6,Baixo,Médio,Público,Positivo,0,Não,Ensino Médio,Moderado,Masculino,64,Baixo,Média,-0.329763390723983
26,91,Baixo,Médio,Não,10,72,Baixo,Sim,4,Alto,Médio,Público,Neutro,3,Não,Faculdade,Moderado,Masculino,71,Médio,Alta,1.005764444699114
28,91,Alto,Médio,Sim,4,78,Baixo,Sim,1,Médio,Baixo,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,72,Médio,Alta,1.3396464035548883
24,72,Médio,Alto,Sim,10,76,Alto,Não,1,Baixo,Médio,Público,Negativo,3,Não,Ensino Médio,Perto,Masculino,66,Médio,Média,0.6718824858433398
23,63,Médio,Médio,Sim,9,79,Alto,Sim,0,Baixo,Médio,Privado,Negativo,4,Não,Ensino Médio,Longe,Feminino,63,Baixo,Média,0.5049415064154527
22,60,Baixo,Baixo,Não,7,83,Médio,Não,3,Médio,Médio,Público,Positivo,1,Não,Faculdade,Perto,Feminino,62,Baixo,Baixa,0.3380005269875655
17,77,Médio,Médio,Sim,8,69,Baixo,Sim,3,Alto,Médio,Público,Neutro,3,Sim,Ensino Médio,Perto,Masculino,65,Baixo,Média,-0.49670437015187013
19,76,Médio,Médio,Sim,6,53,Médio,Sim,2,Médio,Médio,Público,Positivo,5,Não,Ensino Médio,Perto,Masculino,66,Médio,Média,-0.16282241129609587
30,100,Baixo,Alto,Não,7,53,Médio,Sim,2,Baixo,Alto,Privado,Neutro,3,Não,Ensino Médio,Moderado,Masculino,72,Médio,Alta,1.6735283624106625
14,79,Alto,Médio,Sim,10,93,Médio,Sim,2,Médio,Médio,Público,Neutro,3,Não,Faculdade,Perto,Masculino,68,Médio,Média,-0.9975273084355315
30,70,Alto,Baixo,Não,6,84,Alto,Sim,2,Médio,Médio,Público,Positivo,3,Não,Pós-Graduação,Perto,Masculino,70,Médio,Média,1.6735283624106625
18,96,Médio,Médio,Sim,7,88,Médio,Sim,1,Médio,Alto,Privado,Negativo,3,Não,Ensino Médio,Moderado,Feminino,70,Médio,Alta,-0.329763390723983
28,80,Médio,Alto,Não,6,96,Alto,Sim,2,Baixo,Médio,Público,Positivo,6,Não,Ensino Médio,Perto,Masculino,73,Médio,Média,1.3396464035548883
12,84,Médio,Alto,Não,6,88,Alto,Não,2,Alto,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,67,Médio,Alta,-1.3314092672913058
24,64,Médio,Baixo,Não,6,85,Médio,Sim,3,Médio,Médio,Público,Positivo,2,Não,Pós-Graduação,Moderado,Masculino,65,Baixo,Média,0.6718824858433398
16,75,Alto,Baixo,Sim,5,83,Médio,Sim,1,Médio,Alto,Privado,Negativo,3,Não,Faculdade,Moderado,Feminino,65,Baixo,Média,-0.6636453495797573
12,98,Baixo,Médio,Não,7,63,Médio,Sim,0,Alto,Médio,Privado,Neutro,3,Sim,Ensino Médio,Perto,Feminino,65,Baixo,Alta,-1.3314092672913058
21,84,Médio,Médio,Sim,7,98,Médio,Sim,0,Médio,Médio,Público,Neutro,4,Não,Faculdade,Perto,Masculino,70,Médio,Alta,0.17105954755967837
26,74,Médio,Baixo,Sim,6,77,Médio,Sim,3,Médio,Médio,Privado,Negativo,2,Não,Ensino Médio,Longe,Masculino,66,Médio,Média,1.005764444699114
15,85,Médio,Médio,Sim,4,61,Médio,Sim,0,Médio,Baixo,Público,Neutro,1,Não,Faculdade,Perto,Masculino,65,Baixo,Alta,-0.8305863290076444
11,96,Alto,Alto,Não,7,60,Médio,Sim,2,Baixo,Médio,Público,Neutro,1,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-1.498350246719193
19,71,Médio,Médio,Sim,7,91,Médio,Sim,3,Alto,Médio,Público,Negativo,1,Não,Ensino Médio,Moderado,Feminino,66,Médio,Média,-0.16282241129609587
19,80,Baixo,Médio,Sim,10,63,Alto,Não,1,Médio,Médio,Público,Neutro,2,Não,Faculdade,Perto,Feminino,65,Baixo,Média,-0.16282241129609587
23,98,Médio,Alto,Sim,7,52,Baixo,Sim,2,Baixo,Alto,Privado,Positivo,4,Sim,Ensino Médio,Perto,Feminino,71,Médio,Alta,0.5049415064154527
26,67,Baixo,Médio,Sim,8,71,Médio,Sim,2,Alto,Médio,Privado,Negativo,3,Não,Ensino Médio,Perto,Masculino,65,Baixo,Média,1.005764444699114
20,89,Baixo,Médio,Sim,6,91,Alto,Sim,0,Médio,Médio,Privado,Positivo,4,Não,Faculdade,Perto,Masculino,70,Médio,Alta,0.0041185681317912485
31,85,Médio,Médio,Sim,9,71,Baixo,Sim,0,Médio,Alto,Público,Negativo,2,Sim,Faculdade,Moderado,Feminino,69,Médio,Alta,1.8404693418385496
21,87,Médio,Médio,Não,6,90,Alto,Sim,3,Alto,Médio,Público,Negativo,4,Não,Ensino Médio,Perto,Masculino,71,Médio,Alta,0.17105954755967837
18,74,Médio,Alto,Sim,8,91,Médio,Sim,0,Médio,Alto,Privado,Positivo,2,Não,Ensino Médio,Perto,Feminino,67,Médio,Média,-0.329763390723983
10,73,Médio,Médio,Sim,8,93,Alto,Sim,3,Baixo,Médio,Público,Positivo,2,Sim,Ensino Médio,Moderado,Masculino,64,Baixo,Média,-1.66529122614708
18,87,Baixo,Baixo,Não,8,79,Alto,Sim,1,Baixo,Alto,Público,Negativo,4,Não,Faculdade,Perto,Masculino,82,Alto,Alta,-0.329763390723983
18,69,Médio,Alto,Sim,10,85,Médio,Sim,2,Alto,Médio,Privado,Positivo,0,Não,Faculdade,Moderado,Feminino,66,Médio,Média,-0.329763390723983
26,77,Baixo,Médio,Sim,6,63,Baixo,Sim,1,Baixo,Alto,Público,Negativo,4,Não,Ensino Médio,Perto,Masculino,66,Médio,Média,1.005764444699114
23,68,Alto,Médio,Sim,9,55,Médio,Sim,1,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Média,0.5049415064154527
13,60,Médio,Médio,Não,9,77,Baixo,Sim,2,Médio,Alto,Privado,Positivo,5,Sim,Ensino Médio,Perto,Masculino,61,Baixo,Baixa,-1.1644682878634187
21,99,Médio,Alto,Não,7,51,Alto,Sim,2,Médio,Baixo,Privado,Neutro,2,Não,Pós-Graduação,Perto,Feminino,72,Médio,Alta,0.17105954755967837
24,77,Alto,Médio,Sim,10,73,Médio,Sim,3,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,70,Médio,Média,0.6718824858433398
29,99,Médio,Médio,Sim,7,55,Baixo,Sim,0,Médio,Médio,Privado,Positivo,3,Não,Ensino Médio,Moderado,Masculino,71,Médio,Alta,1.5065873829827754
25,66,Alto,Médio,Sim,7,55,Médio,Sim,4,Médio,Médio,Público,Neutro,2,Sim,Ensino Médio,Moderado,Feminino,84,Alto,Média,0.8388234652712269
25,83,Alto,Alto,Sim,7,94,Baixo,Sim,2,Baixo,Alto,Público,Positivo,3,Sim,Faculdade,Moderado,Masculino,72,Médio,Alta,0.8388234652712269
20,68,Médio,Alto,Sim,5,82,Médio,Não,1,Baixo,Alto,Público,Positivo,3,Não,Pós-Graduação,Perto,Feminino,67,Médio,Média,0.0041185681317912485
22,92,Alto,Baixo,Não,8,82,Médio,Sim,2,Médio,Médio,Privado,Neutro,5,Não,Pós-Graduação,Perto,Masculino,72,Médio,Alta,0.3380005269875655
27,91,Baixo,Alto,Sim,8,70,Baixo,Sim,1,Médio,Baixo,Público,Neutro,6,Não,Ensino Médio,Moderado,Feminino,70,Médio,Alta,1.1727054241270012
12,65,Médio,Alto,Não,7,71,Médio,Sim,1,Baixo,Alto,Público,Neutro,4,Não,Ensino Médio,Moderado,Masculino,62,Baixo,Média,-1.3314092672913058
18,96,Alto,Médio,Sim,10,65,Baixo,Sim,3,Médio,Médio,Público,Positivo,2,Não,Faculdade,Moderado,Feminino,71,Médio,Alta,-0.329763390723983
15,68,Baixo,Médio,Não,6,72,Baixo,Sim,3,Alto,Baixo,Público,Neutro,3,Não,Ensino Médio,Perto,Feminino,62,Baixo,Média,-0.8305863290076444
22,85,Médio,Médio,Sim,4,79,Baixo,Sim,1,Baixo,Baixo,Público,Positivo,3,Não,Ensino Médio,Perto,Feminino,68,Médio,Alta,0.3380005269875655
27,99,Alto,Médio,Não,10,59,Alto,Sim,2,Baixo,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,74,Médio,Alta,1.1727054241270012
16,95,Alto,Alto,Não,9,63,Médio,Não,0,Médio,Baixo,Privado,Positivo,3,Não,Ensino Médio,Perto,Masculino,68,Médio,Alta,-0.6636453495797573
6,98,Médio,Baixo,Não,8,75,Médio,Sim,1,Alto,Médio,Público,Neutro,3,Sim,Pós-Graduação,Longe,Feminino,64,Baixo,Alta,-2.3330551438586284
18,74,Alto,Médio,Sim,6,69,Médio,Sim,0,Baixo,Médio,Público,Positivo,4,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Média,-0.329763390723983
25,64,Médio,Baixo,Sim,8,91,Médio,Sim,1,Baixo,Baixo,Público,Positivo,5,Não,Faculdade,Perto,Masculino,66,Médio,Média,0.8388234652712269
23,68,Médio,Alto,Não,5,91,Baixo,Sim,5,Baixo,Médio,Público,Neutro,1,Não,Faculdade,Perto,Feminino,68,Médio,Média,0.5049415064154527
23,80,Médio,Médio,Não,7,67,Baixo,Sim,2,Baixo,Alto,Público,Neutro,4,Não,Ensino Médio,Perto,Masculino,67,Médio,Média,0.5049415064154527
18,92,Médio,Médio,Sim,6,73,Baixo,Sim,1,Médio,Alto,Público,Neutro,5,Sim,Ensino Médio,Moderado,Feminino,67,Médio,Alta,-0.329763390723983
12,66,Médio,Alto,Sim,7,99,Baixo,Sim,2,Médio,Baixo,Público,Neutro,3,Não,Ensino Médio,Moderado,Masculino,63,Baixo,Média,-1.3314092672913058
23,86,Médio,Alto,Sim,8,91,Médio,Sim,2,Baixo,Médio,Público,Negativo,1,Não,Faculdade,Perto,Feminino,71,Médio,Alta,0.5049415064154527
15,73,Médio,Alto,Não,5,61,Baixo,Não,1,Baixo,Alto,Privado,Positivo,2,Não,Pós-Graduação,Moderado,Masculino,63,Baixo,Média,-0.8305863290076444
33,74,Médio,Baixo,Não,8,64,Médio,Sim,0,Médio,Médio,Público,Negativo,3,Sim,Ensino Médio,Perto,Masculino,66,Médio,Média,2.174351300694324
23,86,Alto,Médio,Não,7,54,Baixo,Sim,2,Médio,Médio,Público,Negativo,2,Sim,Ensino Médio,Perto,Feminino,67,Médio,Alta,0.5049415064154527
17,79,Médio,Alto,Sim,8,84,Médio,Sim,0,Médio,Médio,Público,Neutro,2,Não,Ensino Médio,Moderado,Masculino,66,Médio,Média,-0.49670437015187013
16,92,Médio,Médio,Sim,7,66,Alto,Sim,2,Médio,Médio,Público,Positivo,4,Não,Pós-Graduação,Moderado,Feminino,70,Médio,Alta,-0.6636453495797573
19,66,Alto,Médio,Não,8,77,Baixo,Não,3,Médio,Médio,Público,Negativo,4,Não,Faculdade,Moderado,Feminino,64,Baixo,Média,-0.16282241129609587
19,92,Médio,Médio,Sim,6,88,Baixo,Sim,1,Alto,Médio,Público,Positivo,2,Não,Pós-Graduação,Perto,Masculino,71,Médio,Alta,-0.16282241129609587
27,63,Alto,Alto,Sim,4,92,Médio,Sim,0,Baixo,Médio,Público,Neutro,3,Não,Faculdade,Perto,Feminino,68,Médio,Média,1.1727054241270012
21,68,Baixo,Médio,Sim,5,66,Baixo,Sim,2,Alto,Médio,Privado,Neutro,3,Não,Ensino Médio,Perto,Masculino,64,Baixo,Média,0.17105954755967837
16,86,Médio,Médio,Sim,6,62,Baixo,Sim,1,Baixo,Alto,Público,Positivo,4,Não,Ensino Médio,Perto,Feminino,66,Médio,Alta,-0.6636453495797573
31,94,Baixo,Médio,Não,5,92,Baixo,Sim,1,Alto,Baixo,Privado,Neutro,4,Não,Ensino Médio,Perto,Masculino,72,Médio,Alta,1.8404693418385496
20,70,Baixo,Médio,Sim,9,69,Alto,Sim,2,Médio,Alto,Público,Neutro,3,Não,Pós-Graduação,Perto,Feminino,66,Médio,Média,0.0041185681317912485
25,73,Médio,Alto,Sim,7,91,Médio,Sim,0,Médio,Alto,Público,Neutro,4,Não,Ensino Médio,Perto,Feminino,70,Médio,Média,0.8388234652712269
16,81,Médio,Médio,Sim,8,57,Alto,Sim,1,Médio,Médio,Privado,Positivo,2,Não,Ensino Médio,Perto,Masculino,66,Médio,Alta,-0.6636453495797573
22,68,Alto,Médio,Não,8,96,Médio,Sim,1,Médio,Médio,Público,Positivo,3,Não,Pós-Graduação,Moderado,Feminino,68,Médio,Média,0.3380005269875655
22,92,Médio,Baixo,Sim,7,74,Alto,Sim,2,Médio,Baixo,Público,Positivo,4,Não,Faculdade,Moderado,Masculino,70,Médio,Alta,0.3380005269875655
9,91,Médio,Médio,Não,10,59,Alto,Sim,0,Baixo,Médio,Privado,Positivo,2,Não,Faculdade,Moderado,Masculino,64,Baixo,Alta,-1.8322322055749671
32,66,Alto,Alto,Sim,10,77,Alto,Sim,3,Médio,Médio,Público,Neutro,1,Não,Faculdade,Perto,Masculino,71,Médio,Média,2.0074103212664367
28,79,Médio,Alto,Sim,9,94,Baixo,Sim,2,Baixo,Médio,Privado,Positivo,5,Não,Faculdade,Perto,Masculino,72,Médio,Média,1.3396464035548883
18,91,Alto,Médio,Sim,6,69,Médio,Sim,5,Baixo,Alto,Público,Positivo,2,Não,Ensino Médio,Perto,Masculino,71,Médio,Alta,-0.329763390723983
13,73,Médio,Baixo,Não,9,59,Médio,Sim,0,Médio,Alto,Público,Neutro,4,Não,Pós-Graduação,Perto,Masculino,63,Baixo,Média,-1.1644682878634187
22,85,Baixo,Médio,Sim,4,79,Médio,Sim,1,Alto,Baixo,Público,Positivo,2,Não,Faculdade,Perto,Masculino,68,Médio,Alta,0.3380005269875655
21,62,Médio,Médio,Não,9,92,Médio,Sim,1,Médio,Médio,Privado,Positivo,4,Sim,Ensino Médio,Perto,Masculino,63,Baixo,Média,0.17105954755967837
22,84,Médio,Médio,Não,4,56,Médio,Sim,0,Alto,Baixo,Privado,Positivo,2,Não,Ensino Médio,Moderado,Masculino,66,Médio,Alta,0.3380005269875655
21,66,Médio,Médio,Sim,7,52,Alto,Sim,1,Médio,Médio,Público,Neutro,3,Não,Ensino Médio,Longe,Feminino,63,Baixo,Média,0.17105954755967837
23,93,Alto,Alto,Não,9,53,Alto,Sim,1,Baixo,Médio,Privado,Neutro,4,Não,Faculdade,Perto,Feminino,72,Médio,Alta,0.5049415064154527
29,74,Médio,Alto,Sim,8,62,Alto,Sim,3,Baixo,Alto,Público,Positivo,3,Sim,Pós-Graduação,Moderado,Masculino,70,Médio,Média,1.5065873829827754
23,71,Médio,Médio,Sim,5,50,Médio,Sim,1,Baixo,Alto,Público,Positivo,1,Não,Faculdade,Perto,Feminino,65,Baixo,Média,0.5049415064154527
14,94,Médio,Alto,Sim,7,71,Médio,Sim,0,Médio,Médio,Privado,Negativo,3,Sim,Faculdade,Moderado,Feminino,67,Médio,Alta,-0.9975273084355315
28,62,Baixo,Alto,Não,8,85,Médio,Sim,2,Baixo,Alto,Público,Positivo,3,Não,Ensino Médio,Moderado,Feminino,66,Médio,Média,1.3396464035548883
30,76,Médio,Médio,Sim,7,86,Médio,Sim,1,Médio,Alto,Público,Neutro,2,Sim,Pós-Graduação,Longe,Masculino,69,Médio,Média,1.6735283624106625
39,75,Médio,Alto,Sim,6,82,Alto,Sim,1,Alto,Baixo,Público,Negativo,3,Não,Faculdade,Perto,Masculino,73,Médio,Média,3.1759971772616464
13,71,Médio,Alto,Sim,8,65,Alto,Sim,2,Médio,Médio,Público,Neutro,4,Não,Pós-Graduação,Perto,Feminino,66,Médio,Média,-1.1644682878634187
21,96,Médio,Médio,Sim,9,87,Médio,Sim,0,Médio,Médio,Público,Neutro,6,Sim,Ensino Médio,Perto,Feminino,70,Médio,Alta,0.17105954755967837
8,90,Alto,Alto,Não,7,79,Alto,Sim,2,Baixo,Médio,Público,Negativo,4,Não,Faculdade,Perto,Masculino,68,Médio,Alta,-1.9991731850028542
23,63,Baixo,Médio,Sim,9,93,Médio,Sim,2,Médio,Alto,Privado,Positivo,2,Não,Ensino Médio,Longe,Masculino,65,Baixo,Média,0.5049415064154527
17,89,Médio,Médio,Não,7,74,Médio,Sim,1,Baixo,Médio,Privado,Positivo,2,Não,Pós-Graduação,Moderado,Feminino,67,Médio,Alta,-0.49670437015187013
32,81,Alto,Médio,Não,6,59,Alto,Sim,2,Alto,Médio,Público,Neutro,2,Não,Ensino Médio,Moderado,Feminino,71,Médio,Alta,2.0074103212664367
15,96,Alto,Alto,Não,9,82,Médio,Sim,2,Baixo,Baixo,Privado,Neutro,3,Não,Ensino Médio,Perto,Feminino,70,Médio,Alta,-0.8305863290076444
10,73,Médio,Baixo,Sim,9,58,Baixo,Sim,5,Baixo,Médio,Privado,Negativo,3,Não,Ensino Médio,Moderado,Masculino,61,Baixo,Média,-1.66529122614708
17,83,Alto,Médio,Sim,6,98,Médio,Sim,0,Médio,Médio,Público,Positivo,3,Não,Ensino Médio,Perto,Masculino,69,Médio,Alta,-0.49670437015187013
8,80,Baixo,Médio,Sim,6,85,Médio,Sim,1,Baixo,Alto,Público,Negativo,3,Não,Pós-Graduação,Perto,Masculino,63,Baixo,Média,-1.9991731850028542
25,80,Médio,Médio,Sim,10,88,Baixo,Sim,0,Baixo,Alto,Privado,Negativo,2,Não,Faculdade,Moderado,Masculino,67,Médio,Média,0.8388234652712269
8,78,Alto,Médio,Sim,7,84,Médio,Sim,0,Médio,Médio,Público,Positivo,2,Não,Faculdade,Perto,Masculino,65,Baixo,Média,-1.9991731850028542
20,68,Alto,Médio,Sim,7,55,Alto,Sim,0,Baixo,Baixo,Público,Positivo,3,Sim,Ensino Médio,Perto,Feminino,63,Baixo,Média,0.0041185681317912485
8,90,Médio,Médio,Não,7,73,Alto,Sim,3,Alto,Baixo,Privado,Negativo,4,Não,Pós-Graduação,Perto,Masculino,67,Médio,Alta,-1.9991731850028542
18,78,Baixo,Alto,Sim,9,83,Médio,Sim,2,Baixo,Médio,Privado,Negativo,2,Não,Pós-Graduação,Moderado,Feminino,66,Médio,Média,-0.329763390723983
30,98,Baixo,Médio,Sim,10,61,Médio,Sim,0,Baixo,Médio,Público,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,72,Médio,Alta,1.6735283624106625
22,70,Médio,Alto,Não,7,84,Baixo,Sim,3,Baixo,Alto,Público,Positivo,5,Não,Ensino Médio,Perto,Masculino,68,Médio,Média,0.3380005269875655
15,87,Alto,Médio,Sim,10,91,Médio,Sim,1,Baixo,Baixo,Público,Neutro,4,Não,Ensino Médio,Moderado,Masculino,67,Médio,Alta,-0.8305863290076444
20,98,Médio,Médio,Sim,6,64,Médio,Sim,1,Alto,Alto,Privado,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,72,Médio,Alta,0.0041185681317912485
20,87,Médio,Alto,Sim,7,60,Médio,Sim,0,Baixo,Médio,Público,Positivo,2,Sim,Ensino Médio,Longe,Feminino,66,Médio,Alta,0.0041185681317912485
23,95,Médio,Médio,Sim,8,94,Médio,Sim,1,Médio,Médio,Público,Positivo,4,Não,Ensino Médio,Perto,Masculino,73,Médio,Alta,0.5049415064154527
12,93,Alto,Alto,Sim,6,50,Baixo,Sim,4,Alto,Alto,Público,Positivo,3,Não,Pós-Graduação,Moderado,Masculino,71,Médio,Alta,-1.3314092672913058
24,74,Baixo,Baixo,Sim,8,63,Alto,Sim,1,Baixo,Alto,Público,Positivo,3,Não,Ensino Médio,Moderado,Masculino,65,Baixo,Média,0.6718824858433398
4,84,Médio,Médio,Sim,6,70,Médio,Sim,5,Médio,Alto,Privado,Neutro,4,Não,Ensino Médio,Perto,Masculino,65,Baixo,Alta,-2.6669371027144027
16,66,Alto,Médio,Sim,5,84,Médio,Sim,2,Médio,Médio,Privado,Neutro,3,Não,Ensino Médio,Perto,Feminino,65,Baixo,Média,-0.6636453495797573
17,81,Médio,Médio,Sim,4,100,Baixo,Sim,2,Médio,Alto,Privado,Neutro,2,Não,Faculdade,Perto,Masculino,68,Médio,Alta,-0.49670437015187013
24,69,Alto,Médio,Não,7,69,Médio,Não,7,Alto,Médio,Público,Positivo,3,Não,Faculdade,Perto,Feminino,70,Médio,Média,0.6718824858433398
20,90,Médio,Baixo,Sim,8,97,Baixo,Sim,1,Médio,Baixo,Privado,Neutro,2,Não,Ensino Médio,Perto,Feminino,68,Médio,Alta,0.0041185681317912485
12,81,Baixo,Médio,Sim,5,68,Alto,Sim,0,Baixo,Alto,Privado,Negativo,2,Não,Ensino Médio,Perto,Masculino,62,Baixo,Alta,-1.3314092672913058
14,76,Médio,Médio,Não,7,85,Alto,Sim,3,Baixo,Médio,Privado,Neutro,3,Não,Faculdade,Perto,Masculino,66,Médio,Média,-0.9975273084355315
21,71,Médio,Médio,Não,7,58,Baixo,Sim,3,Baixo,Médio,Público,Negativo,5,Não,Faculdade,Perto,Feminino,65,Baixo,Média,0.17105954755967837
